movieId,title,genres
88248,Quarantine 2: Terminal (2011),Horror|Mystery|Sci-Fi
88278,Phantom (1922),Drama|Fantasy|Romance
88356,"Smurfs, The (2011)",Animation|Children|Comedy
88405,Friends with Benefits (2011),Comedy|Romance
88515,Blitz (2011),Action|Crime|Thriller
88566,Mysteries of Lisbon (Mistérios de Lisboa) (2010),Drama|Mystery
88593,"Yellow Sea, The (a.k.a. The Murderer) (Hwanghae) (2010)",Crime|Drama|Thriller
88595,"Temptress, The (1926)",Drama|Romance
88599,Come Undone (Cosa voglio di più) (2010),Drama
88640,Rapt (2009),Drama
88646,"Cairo Station (a.k.a. Iron Gate, The) (Bab el hadid) (1958)",Crime|Drama
88672,Our Idiot Brother (2011),Comedy
88744,Rise of the Planet of the Apes (2011),Action|Drama|Sci-Fi|Thriller
88746,Terri (2011),Comedy
88785,"Change-Up, The (2011)",Comedy
88810,"Help, The (2011)",Drama
88812,30 Minutes or Less (2011),Action|Comedy|Crime
88818,Bulldog Drummond (1929),Drama|Mystery|Thriller
88837,"Trotsky, The (2009)",Comedy
88839,Anthony Zimmer (2005),Crime|Drama|Romance|Thriller
88886,Blues Harp (1998),Crime|Drama
88901,"Bulli: Cooking in Progress, El (2011)",Documentary
88932,Final Destination 5 (2011),Horror|Thriller|IMAX
88934,"Lovely, Still (2008)",Drama|Romance
88950,"Conspirator, The (2010)",Drama
88954,"Very Harold & Kumar 3D Christmas, A (2011)",Comedy
88991,Queen to Play (Joueuse) (2009),Drama
89000,Carancho (2010),Crime|Drama|Romance
89028,Don't Be Afraid of the Dark (2010),Horror|Thriller
89030,Fright Night (2011),Comedy|Horror
89039,Another Earth (2011),Drama|Romance|Sci-Fi
89045,Rocky VI (1986),Comedy
89047,Hesher (2010),Drama
89060,Cold Prey (Fritt Vilt) (2006),Action|Horror|Mystery|Thriller
89072,Stake Land (2010),Horror
89074,"Greatest Movie Ever Sold, The (POM Wonderful Presents: The Greatest Movie Ever Sold) (2011)",Documentary
89085,"Debt, The (2011)",Drama|Thriller
89087,Colombiana (2011),Action|Adventure|Drama|Thriller
89090,Bill Cunningham New York (2011),Documentary
89102,Freakonomics (2010),Documentary
89118,"Skin I Live In, The (La piel que habito) (2011)",Drama
89139,"Lodger, The (2009)",Crime|Drama|Mystery|Thriller
89162,Phil Ochs: There But for Fortune (2010),Documentary|Musical
89164,Good Neighbours (a.k.a. Good Neighbors) (2010),Crime|Thriller
89170,"Winning Season, The (2009)",Comedy
89190,Conan the Barbarian (2011),Action|Adventure|Fantasy
89203,Magic Trip (2011),Documentary
89260,Project Nim (2011),Documentary
89302,Page Eight (2011),Drama|Thriller
89305,"Inbetweeners Movie, The (2011)",Adventure|Comedy
89343,Red State (2011),Action|Crime|Horror|Thriller
89369,"Better Life, A (2011)",Drama
89388,I Don't Know How She Does It (2011),Comedy
89470,Contagion (2011),Sci-Fi|Thriller|IMAX
89472,We Have a Pope (Habemus Papam) (2011),Drama
89480,Sleeping Beauty (2011),Drama
89490,Straw Dogs (2011),Thriller
89492,Moneyball (2011),Drama
89506,"Appeared, The (Aparecidos) (2007)",Horror|Thriller
89535,"Havre, Le (2011)",Comedy|Drama
89582,Cold Fish (Tsumetai nettaigyo) (2010),Drama|Thriller
89629,Point Blank (À bout portant) (2010),Action|Crime|Thriller
89638,Nothing Personal (2009),Drama
89722,"Horrible Way to Die, A (2010)",Horror|Thriller
89745,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX
89747,Taxi! (1932),Crime|Drama|Romance
89753,Tinker Tailor Soldier Spy (2011),Drama|Film-Noir|Thriller
89759,"Separation, A (Jodaeiye Nader az Simin) (2011)",Drama
89761,"Dangerous Method, A (2011)",Drama|Thriller
89767,My Name Is Julia Ross (1945),Drama|Film-Noir|Mystery
89774,Warrior (2011),Drama
89780,Sherlock Holmes (2010),Mystery|Sci-Fi
89804,"Ides of March, The (2011)",Drama
89837,Kill List (2011),Horror|Mystery|Thriller
89840,Killer Elite (2011),Action|Thriller
89844,"Dukes, The (2007)",Comedy|Crime|Drama
89862,Bellflower (2011),Action|Drama|Romance
89864,50/50 (2011),Comedy|Drama
89877,Main Street (2010),Drama
89900,Once Upon a Time in Anatolia (Bir zamanlar Anadolu'da) (2011),Drama
89904,The Artist (2011),Comedy|Drama|Romance
89945,BlinkyTM (2011),Horror|Sci-Fi
89965,Song of the Exile (Ke tu qiu hen) (1990),Drama
90057,Take Shelter (2011),Drama
90090,"Game of Death, The (Le Jeu de la Mort) (2010)",Documentary
90249,Real Steel (2011),Action|Drama|Sci-Fi|IMAX
90266,Buck (2011),Documentary
90341,Catching Hell (2011),Documentary
90343,Footloose (2011),Comedy|Drama|Musical
90345,"Thing, The (2011)",Horror|Mystery|Sci-Fi|Thriller
90353,Beautiful Boy (2010),Drama
90357,Tyrannosaur (2011),Drama
90371,"Killer Is Loose, The (1956)",Crime|Drama|Film-Noir
90374,Martha Marcy May Marlene (2011),Drama|Thriller
90376,We Need to Talk About Kevin (2011),Drama|Thriller
90378,Tabloid (2010),Documentary
90384,Behind Enemy Lines II: Axis of Evil (2006),Action|Thriller|War
90403,"Three Musketeers, The (2011)",Action|Adventure
90405,In Time (2011),Crime|Sci-Fi|Thriller
90413,Oranges and Sunshine (2010),Drama
90421,Brighton Rock (2010),Crime|Drama|Thriller
90428,Margaret (2011),Drama
90430,Carnage (2011),Comedy|Drama
90434,Assassination Games (2011),Action|Thriller
90439,Margin Call (2011),Drama|Thriller
90474,Polisse (2011),Crime|Drama
90522,Johnny English Reborn (2011),Adventure|Comedy|Thriller
90524,Abduction (2011),Action|Drama|Mystery|Thriller
90528,This Must Be the Place (2011),Crime|Drama|Thriller
90531,Shame (2011),Drama
90574,Nora's Will (Cinco días sin Nora) (2008),Comedy|Drama
90576,What's Your Number? (2011),Comedy|Romance
90578,Dream House (2011),Drama|Mystery|Thriller
90592,How to Die in Oregon (2011),Documentary|Drama
90600,Headhunters (Hodejegerne) (2011),Action|Crime|Thriller
90603,Batman: Year One (2011),Action|Animation|Crime
90620,Mulan (2009),Action|Adventure|Drama|Romance
90624,Machine Gun Preacher (2011),Action|Crime
90645,Anonymous (2011),Drama
90647,Puss in Boots (2011),Adventure|Animation|Comedy|Fantasy|IMAX
90717,Tower Heist (2011),Action|Comedy|Crime
90719,J. Edgar (2011),Drama
90738,"Double, The (2011)",Action|Crime|Drama|Mystery|Thriller
90746,"Adventures of Tintin, The (2011)",Action|Animation|Mystery|IMAX
90751,"Son of No One, The (2011)",Action|Crime|Thriller
90753,Undertow (Contracorriente) (2009),Drama|Romance
90809,Tomboy (2011),Drama
90817,Cobra Woman (1944),Adventure|Drama
90863,George Harrison: Living in the Material World (2011),Documentary
90866,Hugo (2011),Children|Drama|Mystery
90868,Higher Ground (2011),Drama
90870,Trespass (2011),Crime|Drama|Thriller
90888,Immortals (2011),Action|Drama|Fantasy
90890,Jack and Jill (2011),Comedy
90899,"People vs. George Lucas, The (2010)",Documentary
90916,Setup (Set Up) (2011),Action|Crime|Drama
90929,House of Tolerance (2011),Drama
90933,"Deep Blue Sea, The (2011)",Drama|Romance
90939,11-11-11 (11-11-11: The Prophecy) (2011),Horror|Thriller
90943,Into the Abyss (2011),Documentary
90947,"Oslo, August 31st (Oslo, 31. august) (2011)",Drama
91007,I Want to Be a Soldier (2011),Drama
91010,Another Happy Day (2011),Drama
91026,Fright (1972),Crime|Horror|Thriller
91031,Wichita (1955),Action|Romance|Western
91035,Wuthering Heights (2011),Drama
91037,From Beyond the Grave (Creatures) (1974),Horror
91077,"Descendants, The (2011)",Comedy|Drama
91079,Like Crazy (2011),Drama|Romance
91094,"Muppets, The (2011)",Children|Comedy|Musical
91104,"Twilight Saga: Breaking Dawn - Part 1, The (2011)",Adventure|Drama|Fantasy|Romance
91126,War Horse (2011),Drama|War
91128,"Rum Diary, The (2011)",Comedy|Drama|Thriller
91134,My Week with Marilyn (2011),Drama
91137,Stanley and Livingstone (1939),Adventure|Drama
91273,Bunraku (2010),Action|Drama|Fantasy
91290,Sarah's Key (Elle s'appelait Sarah) (2010),Drama
91325,Extremely Loud and Incredibly Close (2011),Drama
91355,Asterix and the Vikings (Astérix et les Vikings) (2006),Adventure|Animation|Children|Comedy|Fantasy
91360,Sing Your Song (2011),Documentary
91362,Rings on Her Fingers (1942),Comedy|Romance
91371,Rampart (2011),Action|Crime|Drama|Thriller
91414,Arthur Christmas (2011),Animation|Children|Comedy|Drama
91416,Miss Bala (2011),Action|Adventure|Drama|Thriller
91474,Flypaper (2011),Comedy|Crime
91483,Bullet to the Head (2012),Action|Crime|Film-Noir
91485,"Expendables 2, The (2012)",Action|Adventure
91500,"Hunger Games, The (2012)",Action|Adventure|Drama|Sci-Fi|Thriller
91505,Clone (Womb) (2010),Drama|Romance|Sci-Fi
91529,"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX
91535,"Bourne Legacy, The (2012)",Action|Adventure|Drama|Thriller|IMAX
91540,I Melt with You (2011),Drama
91542,Sherlock Holmes: A Game of Shadows (2011),Action|Adventure|Comedy|Crime|Mystery|Thriller
91571,Coriolanus (2011),Drama|Thriller
91622,Young Adult (2011),Comedy|Drama
91628,New Year's Eve (2011),Comedy|Romance
91630,Mission: Impossible - Ghost Protocol (2011),Action|Adventure|Thriller|IMAX
91653,We Bought a Zoo (2011),Comedy|Drama
91658,"Girl with the Dragon Tattoo, The (2011)",Drama|Thriller
91660,"Darkest Hour, The (2011)",Action|Horror|Sci-Fi|Thriller
91673,Albert Nobbs (2011),Drama
91681,"Julia's Eyes (Ojos de Julia, Los) (2010)",Horror|Thriller
91694,Intruders (2011),Horror|Thriller
91697,Pitfall (1948),Film-Noir
91707,In the Land of Blood and Honey (2011),Drama|Romance|War
91727,"Toast of New York, The (1937)",Comedy|Drama|War
91784,Girl Walks Into a Bar (2011),Comedy|Drama|Fantasy
91808,Pariah (2011),Drama
91831,"Devil Inside, The (2012)",Horror|Thriller
91842,Contraband (2012),Action|Crime|Drama|Thriller
91888,Chico & Rita (2010),Animation|Musical|Romance
91890,"Iron Lady, The (2011)",Drama
91902,Elena (2011),Drama
91947,"Revenant, The (2009)",Comedy|Horror
91952,"Mill and the Cross, The (2011)",Drama
91954,One Trick Pony (1980),Drama
91974,Underworld: Awakening (2012),Action|Fantasy|Horror|IMAX
91976,"Grey, The (2012)",Action|Drama
91978,Man on a Ledge (2012),Crime|Thriller
92008,Haywire (2011),Action|Thriller
92048,"Whistleblower, The (2010)",Drama|Thriller
92058,"Human Centipede II (Full Sequence), The (2011)",Horror
92102,"Buona Sera, Mrs. Campbell (1968)",Comedy
92152,"Turn Me On, Dammit! (Få meg på, for faen) (2011)",Comedy
92184,Christmas Evil (a.k.a. You Better Watch Out) (1980),Horror|Thriller
92192,Apollo 18 (2011),Horror|Sci-Fi|Thriller
92198,Seeking Justice (2011),Action|Drama|Thriller
92214,"Poseidon Adventure, The (2005)",Action|Adventure|Drama
92234,Red Tails (2012),Action|Adventure|Drama|War
92236,In Darkness (2011),Drama
92243,"Flowers of War, The (Jin líng shí san chai) (2011)",Drama|War
92259,Intouchables (2011),Comedy|Drama
92264,One for the Money (2012),Action|Comedy|Crime
92309,"Innkeepers, The (2011)",Horror|Thriller
92391,Grave Encounters (2011),Horror
92393,Detective Dee and the Mystery of the Phantom Flame (Di Renjie) (2010),Action|Crime|Mystery
92420,Chronicle (2012),Action|Sci-Fi|Thriller
92422,"Woman in Black, The (2012)",Drama|Horror|Thriller
92437,Toast (2010),Comedy|Drama
92453,"Moine, Le (Monk, The) (2011)",Drama|Mystery|Thriller
92507,Safe House (2012),Action|Crime|Mystery|Thriller
92509,"Vow, The (2012)",Drama|Romance
92535,Louis C.K.: Live at the Beacon Theater (2011),Comedy
92643,Monsieur Lazhar (2011),Children|Comedy|Drama
92665,"For a Good Time, Call... (2012)",Comedy|Drama|Romance
92674,Janie Jones (2010),Drama|Musical
92694,Perfect Sense (2011),Drama|Romance|Sci-Fi
92841,Winter in Wartime (Oorlogswinter) (2008),Drama|War
92920,"Hunter, The (2011)",Drama
92938,Ghost Rider: Spirit of Vengeance (2012),Action|Fantasy|Thriller
92966,Love Wrecked (2005),Comedy|Romance
93006,"Very Potter Musical, A (2009)",Comedy|Musical
93008,"Very Potter Sequel, A (2010)",Comedy|Musical
93035,"Great Sinner, The (1949)",Drama
93040,"Civil War, The (1990)",Documentary|War
93061,October Baby (2011),Drama
93128,"Mozart's Sister (Nannerl, la soeur de Mozart) (2011)",Drama|Romance
93134,"Women on the 6th Floor, The (Les Femmes du 6ème Étage) (2010)",Comedy
93193,Red Hill (2010),Crime|Thriller|Western
93242,Gone (2012),Drama|Thriller
93270,Project X (2012),Comedy
93272,Dr. Seuss' The Lorax (2012),Animation|Fantasy|Musical|IMAX
93287,"Big Year, The (2011)",Comedy
93297,Act of Valor (2012),Action|Thriller|War
93326,This Means War (2012),Action|Comedy|Romance
93363,John Carter (2012),Action|Adventure|Sci-Fi|IMAX
93443,Goon (2011),Comedy|Drama
93463,Eye of the Devil (1966),Horror|Mystery
93475,"Awakening, The (2011)",Horror|Thriller
93498,Game Change (2012),Drama
93510,21 Jump Street (2012),Action|Comedy|Crime
93512,"Jeff, Who Lives at Home (2012)",Comedy|Drama
93552,Blind (Beul-la-in-deu) (2011),Drama|Horror|Thriller
93563,Lockout (2012),Action|Sci-Fi|Thriller
93570,Bedevilled (Kim Bok-nam salinsageonui jeonmal) (2010),Crime|Drama|Horror
93693,Casa de mi Padre (2012),Comedy
93700,Corman's World: Exploits of a Hollywood Rebel (2011),Documentary
93721,Jiro Dreams of Sushi (2011),Documentary
93766,Wrath of the Titans (2012),Action|Adventure|Fantasy|IMAX
93803,4:44 Last Day on Earth (2011),Drama|Fantasy|Sci-Fi
93805,Iron Sky (2012),Action|Comedy|Sci-Fi
93819,Absentia (2011),Horror
93831,American Reunion (American Pie 4) (2012),Comedy
93838,The Raid: Redemption (2011),Action|Crime
93840,"Cabin in the Woods, The (2012)",Comedy|Horror|Sci-Fi|Thriller
93855,God Bless America (2011),Comedy|Drama
93933,Footnote (Hearat Shulayim) (2011),Drama
93946,L!fe Happens (2012),Comedy
93952,"Silent House, The (La casa muda) (2010)",Horror|Thriller
93980,"Three Stooges, The (2012)",Comedy
93982,"Raven, The (2012)",Mystery|Thriller
94011,"Big Bang, The (2011)",Action|Thriller
94018,Battleship (2012),Action|Sci-Fi|Thriller|IMAX
94061,Madhouse (1974),Crime|Horror|Mystery
94070,"Best Exotic Marigold Hotel, The (2011)",Comedy|Drama
94122,Comic-Con Episode IV: A Fan's Hope (2011),Documentary
94150,Hysteria (2011),Comedy|Romance
94266,"Five-Year Engagement, The (2012)",Comedy|Romance
94289,"Murderer Lives at Number 21, The (L'assassin habite... au 21) (1942)",Comedy|Mystery|Thriller
94323,Think Like a Man (2012),Comedy
94325,"Lucky One, The (2012)",Drama
94350,Nob Hill (1945),Drama|Musical
94352,Bride Flight (2008),Drama
94405,Safe (2012),Action|Crime|Thriller
94439,Jumping the Broom (2011),Comedy
94466,Black Mirror (2011),Drama|Sci-Fi
94478,Dark Shadows (2012),Comedy|Horror|IMAX
94491,Daylight (2010),Horror|Thriller
94494,96 Minutes (2011),Drama|Thriller
94503,"Decoy Bride, The (2011)",Comedy|Romance
94537,Angels Crest (2011),Drama
94539,Viva Riva! (2010),Drama
94556,Citizen Gangster (2011),Crime|Drama
94573,"Last Play at Shea, The (2010)",Documentary|Musical
94677,"Dictator, The (2012)",Comedy
94746,"Largo Winch (Heir Apparent: Largo Winch, The) (2008)",Adventure|Thriller
94777,Men in Black III (M.III.B.) (M.I.B.³) (2012),Action|Comedy|Sci-Fi|IMAX
94780,Snow White and the Huntsman (2012),Action|Adventure|Drama
94799,Sound of My Voice (2011),Drama|Mystery|Sci-Fi
94801,"Steel Trap, The (1952)",Crime|Drama
94815,Chicken with Plums (Poulet aux prunes) (2011),Drama
94833,"Pirates! Band of Misfits, The (2012)",Adventure|Animation|Children|Comedy
94864,Prometheus (2012),Action|Horror|Sci-Fi|IMAX
94867,"Pact, The (2012)",Horror|Mystery|Thriller
94896,Bernie (2011),Comedy|Crime|Drama
94902,Ten North Frederick (1958),Drama|Romance
94904,3 A.M. (2001),Crime|Mystery|Romance
94917,Deadline - U.S.A. (1952),Crime|Drama
94919,Inhale (2010),Drama|Thriller
94931,Take This Waltz (2011),Drama|Romance
94953,Wanderlust (2012),Comedy
94959,Moonrise Kingdom (2012),Comedy|Drama|Romance
94967,Texas Killing Fields (2011),Crime|Drama|Thriller
94974,Superman vs. The Elite (2012),Action|Animation
94978,I Wish (Kiseki) (2011),Children|Drama
94985,Get the Gringo (2012),Action|Crime|Drama|Thriller
94998,5 Days of War (2011),Action|Drama|War
95000,"Life, Above All (2010)",Drama
95026,Exporting Raymond (2010),Comedy|Documentary
95028,Appointment with Danger (1951),Crime|Drama|Film-Noir
95058,Cosmopolis  (2012),Drama
95067,"Thousand Words, A (2012)",Comedy|Drama
95088,Safety Not Guaranteed (2012),Comedy|Drama
95105,Madagascar 3: Europe's Most Wanted (2012),Adventure|Animation|Children|Comedy|IMAX
95149,Superman/Batman: Public Enemies (2009),Action|Animation|Fantasy
95167,Brave (2012),Action|Adventure|Animation|Children
95177,Alcina (2000),Drama|Fantasy|Romance
95197,Bel Ami (2012),Drama|Romance
95201,To Rome with Love (2012),Comedy
95205,Don't Drink the Water (1969),Comedy
95207,Abraham Lincoln: Vampire Hunter (2012),Action|Fantasy|Horror|Thriller
95218,First Position (2011),Documentary
95237,Detention (2012),Comedy|Horror
95288,Confession (1937),Drama
95290,Kind Lady (1935),Drama|Thriller
95307,Rock of Ages (2012),Comedy|Drama|Musical|IMAX
95309,Seeking a Friend for the End of the World (2012),Comedy|Drama|Romance
95311,Presto (2008),Animation|Children|Comedy|Fantasy
95313,Jack-Jack Attack (2005),Adventure|Animation|Children|Comedy
95441,Ted (2012),Comedy|Fantasy
95449,Magic Mike (2012),Drama|Romance
95488,On the Road (2012),Adventure|Drama
95510,"Amazing Spider-Man, The (2012)",Action|Adventure|Sci-Fi|IMAX
95543,Ice Age 4: Continental Drift (2012),Adventure|Animation|Comedy
95558,Beasts of the Southern Wild (2012),Drama|Fantasy
95567,People Like Us (2012),Drama
95583,Savages (2012),Crime|Drama|Thriller
95611,Mooz-lum (2011),Drama
95613,"Union, The (2011)",Documentary
95690,Some Guy Who Kills People (2011),Comedy|Thriller
95720,"Watch, The (2012)",Comedy|Sci-Fi
95744,2 Days in New York (2012),Comedy
95756,"Cat in the Hat, The (1971)",Animation|Children
95761,Killer Joe (2011),Crime|Thriller
95816,Being Flynn (2012),Comedy|Drama
95858,For the Birds (2000),Animation|Children|Comedy
95873,Ruby Sparks (2012),Comedy|Fantasy|Romance
95875,Total Recall (2012),Action|Sci-Fi|Thriller
95939,"Angels' Share, The (2012)",Comedy|Drama
96058,Neil Young Journeys (2012),Documentary
96079,Skyfall (2012),Action|Adventure|Thriller|IMAX
96110,"Campaign, The (2012)",Comedy
96114,Brake (2012),Crime|Thriller
96121,Hope Springs (2012),Comedy|Drama
96150,"Queen of Versailles, The (2012)",Documentary
96281,ParaNorman (2012),Adventure|Animation|Comedy
96283,Diary of a Wimpy Kid: Dog Days (2012),Children|Comedy
96304,Hara-Kiri: Death of a Samurai (2011),Drama
96367,Hit and Run (Hit & Run) (2012),Action|Comedy|Romance
96417,Premium Rush (2012),Action|Thriller
96430,"Odd Life of Timothy Green, The (2012)",Comedy|Drama|Fantasy
96432,Lawless (2012),Crime|Drama
96467,Sleepwalk with Me (2012),Comedy|Drama
96488,Searching for Sugar Man (2012),Documentary
96510,"Apparition, The (2012)",Horror|Thriller
96563,Paradise Lost 3: Purgatory (2011),Documentary
96565,Bachelorette (2012),Comedy
96567,"Words, The (2012)",Drama|Romance
96588,Pitch Perfect (2012),Comedy|Musical
96606,Samsara (2011),Documentary
96610,Looper (2012),Action|Crime|Sci-Fi
96612,Compliance (2012),Drama|Thriller
96616,That's My Boy (2012),Comedy
96634,Apartment 143 (2011),Horror|Thriller
96655,Robot & Frank (2012),Comedy|Drama|Sci-Fi
96667,Ai Weiwei: Never Sorry (2012),Documentary
96691,Resident Evil: Retribution (2012),Action|Horror|Sci-Fi|IMAX
96693,Trouble with the Curve (2012),Drama
96700,360 (2011),Drama
96728,"Master, The (2012)",Drama
96737,Dredd (2012),Action|Sci-Fi
96739,We Live Again (1934),Drama
96751,Arbitrage (2012),Drama|Thriller
96811,End of Watch (2012),Crime|Drama|Thriller
96815,V/H/S (2012),Horror|Thriller
96821,"Perks of Being a Wallflower, The (2012)",Drama|Romance
96829,"Hunt, The (Jagten) (2012)",Drama
96832,Holy Motors (2012),Drama|Fantasy|Musical|Mystery|Sci-Fi
96840,"Hunter, The (2010)",Thriller
96842,Behind the Burly Q: The Story of Burlesque in America (2010),Documentary
96849,Sparkle (2012),Drama|Musical
96853,Thin Ice (2011),Comedy|Crime|Drama
96857,Red Lights (2012),Drama|Mystery|Thriller
96861,Taken 2 (2012),Action|Crime|Drama|Thriller
96863,"Paperboy, The (2012)",Thriller
96911,"Royal Affair, A (Kongelig affære, En) (2012)",Drama|Romance
96969,"Magic of Belle Isle, The (2012)",Comedy|Drama
96971,"Lie, The (2011)",Drama
96973,"Painted Veil, The (1934)",Drama|Romance
96991,"Sapphires, The (2012)",Comedy|Drama|Musical
97024,Rust and Bone (De rouille et d'os) (2012),Drama|Romance
97051,Here Comes the Devil (Ahí va el diablo) (2012),Horror|Thriller
97057,Kon-Tiki (2012),Adventure|Documentary|Drama
97168,Marley (2012),Documentary
97172,Frankenweenie (2012),Animation|Comedy|Horror|IMAX
97188,Sinister (2012),Horror|Thriller
97225,Hotel Transylvania (2012),Animation|Children|Comedy
97230,Side by Side (2012),Documentary
97232,"Good Old Fashioned Orgy, A (2011)",Comedy
97304,Argo (2012),Drama|Thriller
97306,Seven Psychopaths (2012),Comedy|Crime
97308,Nobody Walks (2012),Drama
97388,"Farewell, My Queen (Les adieux à la reine) (2012)",Drama|Romance
97401,Terumae romae (Thermae Romae) (2012),Comedy|Sci-Fi
97423,Michael (2011),Drama|Thriller
97464,"Thirst for Love, The (Ai no kawaki) (1966)",Drama
97470,Catch .44 (2011),Action|Drama|Thriller
97643,[REC]³ 3 Génesis (2012),Horror|Thriller
97646,Four Sons (1940),Drama|War
97660,Last Ride (2009),Drama
97670,My Forbidden Past (1951),Drama
97685,Around the World (1943),Comedy|Musical
97692,We Are Legion: The Story of the Hacktivists (2012),Documentary
97752,Cloud Atlas (2012),Drama|Sci-Fi|IMAX
97757,'Hellboy': The Seeds of Creation (2004),Action|Adventure|Comedy|Documentary|Fantasy
97773,"Girl, The (2012)",Drama
97785,Silent Hill: Revelation 3D (2012),Horror|Mystery|Thriller
97817,Pumping Iron II: The Women (1985),Documentary
97826,"Patience Stone, The (2012)",Drama|War
97836,Here Comes the Boom (2012),Action|Comedy
97860,Killing Them Softly (2012),Crime|Drama|Thriller
97866,"Imposter, The (2012)",Documentary
97870,"Sessions, The (Surrogate, The) (2012)",Drama
97878,Remember the Day (1941),Drama|Romance|War
97880,"Child Is Waiting, A (1963)",Drama
97882,Salvage (2009),Horror
97895,What Richard Did (2012),Drama
97913,Wreck-It Ralph (2012),Animation|Comedy
97921,Silver Linings Playbook (2012),Comedy|Drama
97923,Flight (2012),Drama
97936,Anna Karenina (2012),Drama
97938,Life of Pi (2012),Adventure|Drama|IMAX
97950,"Man with the Iron Fists, The (2012)",Action|Adventure|Crime
97984,Wake in Fright (1971),Drama|Thriller
97988,"Bay, The (2012)",Horror|Sci-Fi|Thriller
98017,"Late Quartet, A (2012)",Drama
98022,Sleepless Night (Nuit blanche) (2011),Action|Crime|Thriller
98054,Stolen (2012),Action|Crime|Thriller
98056,Amour (2012),Drama|Romance
98083,Jackass 3.5 (2011),Comedy|Documentary
98109,Citadel (2012),Drama|Horror|Thriller
98122,Indie Game: The Movie (2012),Documentary
98124,"Batman: The Dark Knight Returns, Part 1 (2012)",Action|Animation|Sci-Fi
98154,Lincoln (2012),Drama|War
98203,"Twilight Saga: Breaking Dawn - Part 2, The (2012)",Adventure|Drama|Fantasy|Romance|IMAX
98237,Price Check (2012),Comedy|Drama
98239,Red Dawn (2012),Action|War
98243,Rise of the Guardians (2012),Adventure|Animation|Children|Fantasy|IMAX
98284,Fire Over England (1937),Adventure|Romance|War
98290,Storage 24 (2012),Horror|Sci-Fi
98296,Deadfall (2012),Crime|Drama|Thriller
98304,So Big! (1932),Drama
98361,Byzantium (2012),Drama|Fantasy|Thriller
